,country,year,donations,receipts,net_donations,,,,,
1,Argentina,2016,1,0,1,,,,,
2,Argentina,2015,0,0,0,,,,,
3,Argentina,2014,0,0,0,,,,,
4,Argentina,2013,0,0,0,,,,,
5,Argentina,2012,0,0,0,,,,,
6,Argentina,2011,0,0,0,,,,,
7,Argentina,2010,0,0,0,,,,,
8,Argentina,2009,0,0,0,,,,,
9,Argentina,2008,0,0,0,,,,,
10,Argentina,2007,4,0,4,,,,,
11,Argentina,2006,4,0,4,,,,,
12,Argentina,2005,4,0,4,,,,,
13,Argentina,2004,4,0,4,,,,,
14,Argentina,2003,4,0,4,,,,,
15,Argentina,2002,3,0,3,,,,,
16,Argentina,2001,3,0,3,,,,,
17,Argentina,2000,3,0,3,,,,,
18,Argentina,1999,3,0,3,,,,,
19,Argentina,1998,3,0,3,,,,,
20,Argentina,1997,0,0,0,,,,,
21,Argentina,1996,0,0,0,,,,,
22,Argentina,1995,0,0,0,,,,,
23,Argentina,1994,0,0,0,,,,,
24,Argentina,1993,0,0,0,,,,,
25,Argentina,1992,0,0,0,,,,,
26,Argentina,1991,0,0,0,,,,,
27,Argentina,1990,0,0,0,,,,,
28,Argentina,1989,0,0,0,,,,,
29,Argentina,1988,0,0,0,,,,,
30,Argentina,1987,0,0,0,,,,,
31,Argentina,1986,0,0,0,,,,,
32,Argentina,1985,0,0,0,,,,,
33,Argentina,1984,0,0,0,,,,,
34,Argentina,1983,0,0,0,,,,,
35,Argentina,1982,0,0,0,,,,,
36,Argentina,1981,0,0,0,,,,,
37,Argentina,1980,0,0,0,,,,,
38,Armenia,2016,19,0,19,,,,,
39,Armenia,2015,19,0,19,,,,,
40,Armenia,2014,18,0,18,,,,,
41,Armenia,2013,17,0,17,,,,,
42,Armenia,2012,14,0,14,,,,,
43,Armenia,2011,14,0,14,,,,,
44,Armenia,2010,14,0,14,,,,,
45,Armenia,2009,14,0,14,,,,,
46,Armenia,2008,14,0,14,,,,,
47,Armenia,2007,14,0,14,,,,,
48,Armenia,2006,14,0,14,,,,,
49,Armenia,2005,0,0,0,,,,,
50,Armenia,2004,1,0,1,,,,,
51,Armenia,2003,1,0,1,,,,,
52,Armenia,2002,3,0,3,,,,,
53,Armenia,2001,0,0,0,,,,,
54,Armenia,2000,0,0,0,,,,,
55,Armenia,1999,0,0,0,,,,,
56,Armenia,1998,0,0,0,,,,,
57,Armenia,1997,0,0,0,,,,,
58,Armenia,1996,0,0,0,,,,,
59,Armenia,1995,0,0,0,,,,,
60,Armenia,1994,0,0,0,,,,,
61,Armenia,1993,0,0,0,,,,,
62,Armenia,1992,0,0,0,,,,,
63,Armenia,1991,0,0,0,,,,,
64,Armenia,1990,0,0,0,,,,,
65,Armenia,1989,0,0,0,,,,,
66,Armenia,1988,0,0,0,,,,,
67,Armenia,1987,0,0,0,,,,,
68,Armenia,1986,0,0,0,,,,,
69,Armenia,1985,0,0,0,,,,,
70,Armenia,1984,0,0,0,,,,,
71,Armenia,1983,0,0,0,,,,,
72,Armenia,1982,0,0,0,,,,,
73,Armenia,1981,0,0,0,,,,,
74,Armenia,1980,0,0,0,,,,,
75,Australia,2016,529,0,529,,,,,
76,Australia,2015,485,0,485,,,,,
77,Australia,2014,393,0,393,,,,,
78,Australia,2013,346,0,346,,,,,
79,Australia,2012,315,0,315,,,,,
80,Australia,2011,271,0,271,,,,,
81,Australia,2010,209,0,209,,,,,
82,Australia,2009,183,0,183,,,,,
83,Australia,2008,1300,0,1300,,,,,
84,Australia,2007,1010,0,1010,,,,,
85,Australia,2006,830,0,830,,,,,
86,Australia,2005,1120,0,1120,,,,,
87,Australia,2004,1320,0,1320,,,,,
88,Australia,2003,1070,0,1070,,,,,
89,Australia,2002,890,0,890,,,,,
90,Australia,2001,900,0,900,,,,,
91,Australia,2000,1000,0,1000,,,,,
92,Australia,1999,1140,0,1140,,,,,
93,Australia,1998,980,0,980,,,,,
94,Australia,1997,1070,0,1070,,,,,
95,Australia,1996,960,0,960,,,,,
96,Australia,1995,900,0,900,,,,,
97,Australia,1994,810,0,810,,,,,
98,Australia,1993,780,0,780,,,,,
99,Australia,1992,650,0,650,,,,,
100,Australia,1991,790,0,790,,,,,
101,Australia,1990,350,0,350,,,,,
102,Australia,1989,270,0,270,,,,,
103,Australia,1988,320,0,320,,,,,
104,Australia,1987,200,0,200,,,,,
105,Australia,1986,170,0,170,,,,,
106,Australia,1985,250,0,250,,,,,
107,Australia,1984,250,0,250,,,,,
108,Australia,1983,200,0,200,,,,,
109,Australia,1982,210,0,210,,,,,
110,Australia,1981,190,0,190,,,,,
111,Australia,1980,230,0,230,,,,,
112,Austria,2016,76,0,76,,,,,
113,Austria,2015,63,0,63,,,,,
114,Austria,2014,52,0,52,,,,,
115,Austria,2013,50,0,50,,,,,
116,Austria,2012,39,0,39,,,,,
117,Austria,2011,49,0,49,,,,,
118,Austria,2010,36,0,36,,,,,
119,Austria,2009,33,0,33,,,,,
120,Austria,2008,59,0,59,,,,,
121,Austria,2007,68,0,68,,,,,
122,Austria,2006,94,0,94,,,,,
123,Austria,2005,99,0,99,,,,,
124,Austria,2004,79,0,79,,,,,
125,Austria,2003,60,0,60,,,,,
126,Austria,2002,80,0,80,,,,,
127,Austria,2001,43,0,43,,,,,
128,Austria,2000,58,0,58,,,,,
129,Austria,1999,41,0,41,,,,,
130,Austria,1998,53,0,53,,,,,
131,Austria,1997,46,0,46,,,,,
132,Austria,1996,48,0,48,,,,,
133,Austria,1995,0,0,0,,,,,
134,Austria,1994,0,0,0,,,,,
135,Austria,1993,0,0,0,,,,,
136,Austria,1992,0,0,0,,,,,
137,Austria,1991,0,0,0,,,,,
138,Austria,1990,0,0,0,,,,,
139,Austria,1989,0,0,0,,,,,
140,Austria,1988,0,0,0,,,,,
141,Austria,1987,0,0,0,,,,,
142,Austria,1986,0,0,0,,,,,
143,Austria,1985,0,0,0,,,,,
144,Austria,1984,0,0,0,,,,,
145,Austria,1983,0,0,0,,,,,
146,Austria,1982,0,0,0,,,,,
147,Austria,1981,0,0,0,,,,,
148,Austria,1980,0,0,0,,,,,
149,Belarus,2016,2,0,2,,,,,
150,Belarus,2015,2,0,2,,,,,
151,Belarus,2014,0,0,0,,,,,
152,Belarus,2013,0,0,0,,,,,
153,Belarus,2012,0,0,0,,,,,
154,Belarus,2011,0,0,0,,,,,
155,Belarus,2010,0,0,0,,,,,
156,Belarus,2009,58,0,58,,,,,
157,Belarus,2008,52,0,52,,,,,
158,Belarus,2007,73,0,73,,,,,
159,Belarus,2006,87,0,87,,,,,
160,Belarus,2005,98,0,98,,,,,
161,Belarus,2004,73,0,73,,,,,
162,Belarus,2003,88,0,88,,,,,
163,Belarus,2002,103,0,103,,,,,
164,Belarus,2001,116,0,116,,,,,
165,Belarus,2000,103,0,103,,,,,
166,Belarus,1999,0,0,0,,,,,
167,Belarus,1998,0,0,0,,,,,
168,Belarus,1997,0,0,0,,,,,
169,Belarus,1996,0,0,0,,,,,
170,Belarus,1995,0,0,0,,,,,
171,Belarus,1994,0,0,0,,,,,
172,Belarus,1993,0,0,0,,,,,
173,Belarus,1992,0,0,0,,,,,
174,Belarus,1991,0,0,0,,,,,
175,Belarus,1990,0,0,0,,,,,
176,Belarus,1989,0,0,0,,,,,
177,Belarus,1988,0,0,0,,,,,
178,Belarus,1987,0,0,0,,,,,
179,Belarus,1986,0,0,0,,,,,
180,Belarus,1985,0,0,0,,,,,
181,Belarus,1984,0,0,0,,,,,
182,Belarus,1983,0,0,0,,,,,
183,Belarus,1982,0,0,0,,,,,
184,Belarus,1981,0,0,0,,,,,
185,Belarus,1980,0,0,0,,,,,
186,Belgium,2016,99,0,99,,,,,
187,Belgium,2015,109,0,109,,,,,
188,Belgium,2014,77,0,77,,,,,
189,Belgium,2013,209,0,209,,,,,
190,Belgium,2012,182,0,182,,,,,
191,Belgium,2011,164,0,164,,,,,
192,Belgium,2010,142,0,142,,,,,
193,Belgium,2009,50,0,50,,,,,
194,Belgium,2008,41,0,41,,,,,
195,Belgium,2007,28,0,28,,,,,
196,Belgium,2006,14,0,14,,,,,
197,Belgium,2005,22,0,22,,,,,
198,Belgium,2004,34,0,34,,,,,
199,Belgium,2003,32,0,32,,,,,
200,Belgium,2002,40,0,40,,,,,
201,Belgium,2001,26,0,26,,,,,
202,Belgium,2000,88,0,88,,,,,
203,Belgium,1999,118,0,118,,,,,
204,Belgium,1998,124,0,124,,,,,
205,Belgium,1997,177,0,177,,,,,
206,Belgium,1996,177,0,177,,,,,
207,Belgium,1995,0,0,0,,,,,
208,Belgium,1994,0,0,0,,,,,
209,Belgium,1993,0,0,0,,,,,
210,Belgium,1992,0,0,0,,,,,
211,Belgium,1991,0,0,0,,,,,
212,Belgium,1990,0,0,0,,,,,
213,Belgium,1989,0,0,0,,,,,
214,Belgium,1988,0,0,0,,,,,
215,Belgium,1987,0,0,0,,,,,
216,Belgium,1986,0,0,0,,,,,
217,Belgium,1985,0,0,0,,,,,
218,Belgium,1984,0,0,0,,,,,
219,Belgium,1983,0,0,0,,,,,
220,Belgium,1982,0,0,0,,,,,
221,Belgium,1981,0,0,0,,,,,
222,Belgium,1980,0,0,0,,,,,
223,Brazil,2016,399,0,399,,,,,
224,Brazil,2015,399,0,399,,,,,
225,Brazil,2014,394,0,394,,,,,
226,Brazil,2013,34,0,34,,,,,
227,Brazil,2012,29,0,29,,,,,
228,Brazil,2011,29,0,29,,,,,
229,Brazil,2010,29,0,29,,,,,
230,Brazil,2009,29,0,29,,,,,
231,Brazil,2008,27,0,27,,,,,
232,Brazil,2007,27,0,27,,,,,
233,Brazil,2006,27,0,27,,,,,
234,Brazil,2005,38,0,38,,,,,
235,Brazil,2004,14,0,14,,,,,
236,Brazil,2003,14,0,14,,,,,
237,Brazil,2002,14,0,14,,,,,
238,Brazil,2001,19,0,19,,,,,
239,Brazil,2000,23,0,23,,,,,
240,Brazil,1999,23,0,23,,,,,
241,Brazil,1998,25,0,25,,,,,
242,Brazil,1997,19,0,19,,,,,
243,Brazil,1996,18,0,18,,,,,
244,Brazil,1995,19,0,19,,,,,
245,Brazil,1994,0,0,0,,,,,
246,Brazil,1993,0,0,0,,,,,
247,Brazil,1992,0,0,0,,,,,
248,Brazil,1991,0,0,0,,,,,
249,Brazil,1990,0,0,0,,,,,
250,Brazil,1989,0,0,0,,,,,
251,Brazil,1988,0,0,0,,,,,
252,Brazil,1987,0,0,0,,,,,
253,Brazil,1986,0,0,0,,,,,
254,Brazil,1985,0,0,0,,,,,
255,Brazil,1984,0,0,0,,,,,
256,Brazil,1983,0,0,0,,,,,
257,Brazil,1982,0,0,0,,,,,
258,Brazil,1981,0,0,0,,,,,
259,Brazil,1980,0,0,0,,,,,
260,Bulgaria,2016,25,0,25,,,,,
261,Bulgaria,2015,18,0,18,,,,,
262,Bulgaria,2014,17,0,17,,,,,
263,Bulgaria,2013,29,0,29,,,,,
264,Bulgaria,2012,46,0,46,,,,,
265,Bulgaria,2011,28,0,28,,,,,
266,Bulgaria,2010,28,0,28,,,,,
267,Bulgaria,2009,27,0,27,,,,,
268,Bulgaria,2008,27,0,27,,,,,
269,Bulgaria,2007,26,0,26,,,,,
270,Bulgaria,2006,23,0,23,,,,,
271,Bulgaria,2005,23,0,23,,,,,
272,Bulgaria,2004,27,0,27,,,,,
273,Bulgaria,2003,22,0,22,,,,,
274,Bulgaria,2002,22,0,22,,,,,
275,Bulgaria,2001,25,0,25,,,,,
276,Bulgaria,2000,8,0,8,,,,,
277,Bulgaria,1999,4,0,4,,,,,
278,Bulgaria,1998,4,0,4,,,,,
279,Bulgaria,1997,0,0,0,,,,,
280,Bulgaria,1996,13,0,13,,,,,
281,Bulgaria,1995,9,0,9,,,,,
282,Bulgaria,1994,1,0,1,,,,,
283,Bulgaria,1993,1,0,1,,,,,
284,Bulgaria,1992,0,0,0,,,,,
285,Bulgaria,1991,0,0,0,,,,,
286,Bulgaria,1990,0,0,0,,,,,
287,Bulgaria,1989,0,0,0,,,,,
288,Bulgaria,1988,0,0,0,,,,,
289,Bulgaria,1987,0,0,0,,,,,
290,Bulgaria,1986,0,0,0,,,,,
291,Bulgaria,1985,0,0,0,,,,,
292,Bulgaria,1984,0,0,0,,,,,
293,Bulgaria,1983,0,0,0,,,,,
294,Bulgaria,1982,0,0,0,,,,,
295,Bulgaria,1981,0,0,0,,,,,
296,Bulgaria,1980,0,0,0,,,,,
297,Canada,2016,741,0,741,,,,,
298,Canada,2015,867,0,867,,,,,
299,Canada,2014,1024,0,1024,,,,,
300,Canada,2013,2172,0,2172,,,,,
301,Canada,2012,1614,0,1614,,,,,
302,Canada,2011,3072,0,3072,,,,,
303,Canada,2010,3432,0,3432,,,,,
304,Canada,2009,3077,0,3077,,,,,
305,Canada,2008,3566,0,3566,,,,,
306,Canada,2007,3467,0,3467,,,,,
307,Canada,2006,3802,0,3802,,,,,
308,Canada,2005,3709,0,3709,,,,,
309,Canada,2004,3293,0,3293,,,,,
310,Canada,2003,3179,0,3179,,,,,
311,Canada,2002,2332,0,2332,,,,,
312,Canada,2001,2578,0,2578,,,,,
313,Canada,2000,1903,0,1903,,,,,
314,Canada,1999,1594,0,1594,,,,,
315,Canada,1998,1329,0,1329,,,,,
316,Canada,1997,1472,0,1472,,,,,
317,Canada,1996,1919,0,1919,,,,,
318,Canada,1995,3177,0,3177,,,,,
319,Canada,1994,5298,0,5298,,,,,
320,Canada,1993,4902,0,4902,,,,,
321,Canada,1992,6915,0,6915,,,,,
322,Canada,1991,12567,0,12567,,,,,
323,Canada,1990,13568,0,13568,,,,,
324,Canada,1989,7157,0,7157,,,,,
325,Canada,1988,3970,0,3970,,,,,
326,Canada,1987,3803,0,3803,,,,,
327,Canada,1986,2576,0,2576,,,,,
328,Canada,1985,1683,0,1683,,,,,
329,Canada,1984,1253,0,1253,,,,,
330,Canada,1983,789,0,789,,,,,
331,Canada,1982,1159,0,1159,,,,,
332,Canada,1981,1119,0,1119,,,,,
333,Canada,1980,1409,0,1409,,,,,
334,Croatia,2016,0,0,0,,,,,
335,Croatia,2015,0,0,0,,,,,
336,Croatia,2014,0,0,0,,,,,
337,Croatia,2013,5,0,5,,,,,
338,Croatia,2012,0,0,0,,,,,
339,Croatia,2011,2,0,2,,,,,
340,Croatia,2010,0,0,0,,,,,
341,Croatia,2009,0,0,0,,,,,
342,Croatia,2008,0,0,0,,,,,
343,Croatia,2007,0,0,0,,,,,
344,Croatia,2006,0,0,0,,,,,
345,Croatia,2005,0,0,0,,,,,
346,Croatia,2004,0,0,0,,,,,
347,Croatia,2003,0,0,0,,,,,
348,Croatia,2002,0,0,0,,,,,
349,Croatia,2001,0,0,0,,,,,
350,Croatia,2000,0,0,0,,,,,
351,Croatia,1999,0,0,0,,,,,
352,Croatia,1998,0,0,0,,,,,
353,Croatia,1997,0,0,0,,,,,
354,Croatia,1996,0,0,0,,,,,
355,Croatia,1995,0,0,0,,,,,
356,Croatia,1994,0,0,0,,,,,
357,Croatia,1993,0,0,0,,,,,
358,Croatia,1992,0,0,0,,,,,
359,Croatia,1991,0,0,0,,,,,
360,Croatia,1990,0,0,0,,,,,
361,Croatia,1989,0,0,0,,,,,
362,Croatia,1988,0,0,0,,,,,
363,Croatia,1987,0,0,0,,,,,
364,Croatia,1986,0,0,0,,,,,
365,Croatia,1985,0,0,0,,,,,
366,Croatia,1984,0,0,0,,,,,
367,Croatia,1983,0,0,0,,,,,
368,Croatia,1982,0,0,0,,,,,
369,Croatia,1981,0,0,0,,,,,
370,Croatia,1980,0,0,0,,,,,
371,Côte d'Ivoire,2016,0,0,0,,,,,
372,Côte d'Ivoire,2015,1,0,1,,,,,
373,Côte d'Ivoire,2014,1,0,1,,,,,
374,Côte d'Ivoire,2013,1,0,1,,,,,
375,Côte d'Ivoire,2012,1,0,1,,,,,
376,Côte d'Ivoire,2011,1,0,1,,,,,
377,Côte d'Ivoire,2010,1,0,1,,,,,
378,Côte d'Ivoire,2009,1,0,1,,,,,
379,Côte d'Ivoire,2008,1,0,1,,,,,
380,Côte d'Ivoire,2007,1,0,1,,,,,
381,Côte d'Ivoire,2006,0,0,0,,,,,
382,Côte d'Ivoire,2005,0,0,0,,,,,
383,Côte d'Ivoire,2004,0,0,0,,,,,
384,Côte d'Ivoire,2003,0,0,0,,,,,
385,Côte d'Ivoire,2002,0,0,0,,,,,
386,Côte d'Ivoire,2001,0,0,0,,,,,
387,Côte d'Ivoire,2000,0,0,0,,,,,
388,Côte d'Ivoire,1999,0,0,0,,,,,
389,Côte d'Ivoire,1998,0,0,0,,,,,
390,Côte d'Ivoire,1997,0,0,0,,,,,
391,Côte d'Ivoire,1996,0,0,0,,,,,
392,Côte d'Ivoire,1995,0,0,0,,,,,
393,Côte d'Ivoire,1994,0,0,0,,,,,
394,Côte d'Ivoire,1993,0,0,0,,,,,
395,Côte d'Ivoire,1992,0,0,0,,,,,
396,Côte d'Ivoire,1991,0,0,0,,,,,
397,Côte d'Ivoire,1990,0,0,0,,,,,
398,Côte d'Ivoire,1989,0,0,0,,,,,
399,Côte d'Ivoire,1988,0,0,0,,,,,
400,Côte d'Ivoire,1987,0,0,0,,,,,
401,Côte d'Ivoire,1986,0,0,0,,,,,
402,Côte d'Ivoire,1985,0,0,0,,,,,
403,Côte d'Ivoire,1984,0,0,0,,,,,
404,Côte d'Ivoire,1983,0,0,0,,,,,
405,Côte d'Ivoire,1982,0,0,0,,,,,
406,Curacao,2016,1,0,1,,,,,
407,Curacao,2015,1,0,1,,,,,
408,Curacao,2014,0,0,0,,,,,
409,Curacao,2013,0,0,0,,,,,
410,Curacao,2012,0,0,0,,,,,
411,Curacao,2011,0,0,0,,,,,
412,Curacao,2010,0,0,0,,,,,
413,Curacao,2009,0,0,0,,,,,
414,Curacao,2008,0,0,0,,,,,
415,Curacao,2007,0,0,0,,,,,
416,Curacao,2006,0,0,0,,,,,
417,Curacao,2005,0,0,0,,,,,
418,Curacao,2004,0,0,0,,,,,
419,Curacao,2003,0,0,0,,,,,
420,Curacao,2002,0,0,0,,,,,
421,Curacao,2001,0,0,0,,,,,
422,Curacao,2000,0,0,0,,,,,
423,Curacao,1999,0,0,0,,,,,
424,Curacao,1998,0,0,0,,,,,
425,Curacao,1997,0,0,0,,,,,
426,Curacao,1996,0,0,0,,,,,
427,Curacao,1995,0,0,0,,,,,
428,Curacao,1994,0,0,0,,,,,
429,Curacao,1993,0,0,0,,,,,
430,Curacao,1992,0,0,0,,,,,
431,Curacao,1991,0,0,0,,,,,
432,Curacao,1990,0,0,0,,,,,
433,Curacao,1989,0,0,0,,,,,
434,Curacao,1988,0,0,0,,,,,
435,Curacao,1987,0,0,0,,,,,
436,Curacao,1986,0,0,0,,,,,
437,Curacao,1985,0,0,0,,,,,
438,Curacao,1984,0,0,0,,,,,
439,Curacao,1983,0,0,0,,,,,
440,Curacao,1982,0,0,0,,,,,
441,Cyprus,2016,45,0,45,,,,,
442,Cyprus,2015,39,0,39,,,,,
443,Cyprus,2014,36,0,36,,,,,
444,Cyprus,2013,32,0,32,,,,,
445,Cyprus,2012,32,0,32,,,,,
446,Cyprus,2011,25,0,25,,,,,
447,Cyprus,2010,25,0,25,,,,,
448,Cyprus,2009,20,0,20,,,,,
449,Cyprus,2008,39,0,39,,,,,
450,Cyprus,2007,20,0,20,,,,,
451,Cyprus,2006,16,0,16,,,,,
452,Cyprus,2005,19,0,19,,,,,
453,Cyprus,2004,12,0,12,,,,,
454,Cyprus,2003,14,0,14,,,,,
455,Cyprus,2002,6,0,6,,,,,
456,Cyprus,2001,217,0,217,,,,,
457,Cyprus,2000,206,0,206,,,,,
458,Cyprus,1999,2,0,2,,,,,
459,Cyprus,1998,2,0,2,,,,,
460,Cyprus,1997,2,0,2,,,,,
461,Cyprus,1996,0,0,0,,,,,
462,Cyprus,1995,0,0,0,,,,,
463,Cyprus,1994,0,0,0,,,,,
464,Cyprus,1993,0,0,0,,,,,
465,Cyprus,1992,0,0,0,,,,,
466,Cyprus,1991,0,0,0,,,,,
467,Cyprus,1990,0,0,0,,,,,
468,Cyprus,1989,0,0,0,,,,,
469,Cyprus,1988,0,0,0,,,,,
470,Cyprus,1987,0,0,0,,,,,
471,Cyprus,1986,0,0,0,,,,,
472,Cyprus,1985,0,0,0,,,,,
473,Cyprus,1984,0,0,0,,,,,
474,Cyprus,1983,0,0,0,,,,,
475,Cyprus,1982,0,0,0,,,,,
476,Cyprus,1981,0,0,0,,,,,
477,Cyprus,1980,0,0,0,,,,,
478,Czechia,2016,4,0,4,,,,,
479,Czechia,2015,4,0,4,,,,,
480,Czechia,2014,0,0,0,,,,,
481,Czechia,2013,0,0,0,,,,,
482,Czechia,2012,0,0,0,,,,,
483,Czechia,2011,0,0,0,,,,,
484,Czechia,2010,0,0,0,,,,,
485,Czechia,2009,0,0,0,,,,,
486,Czechia,2008,0,0,0,,,,,
487,Czechia,2007,9,0,9,,,,,
488,Czechia,2006,16,0,16,,,,,
